"","CRITERIA","PAIN_CAT","ICD_VERSION","ICD9_OR_10","ICD_DESC"
"7191","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S62665K","Nondisplaced fracture of distal phalanx of left ring finger, subsequent encounter for fracture with nonunion"
"7192","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S62665P","Nondisplaced fracture of distal phalanx of left ring finger, subsequent encounter for fracture with malunion"
"7193","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S62666K","Nondisplaced fracture of distal phalanx of right little finger, subsequent encounter for fracture with nonunion"
"7194","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S62666P","Nondisplaced fracture of distal phalanx of right little finger, subsequent encounter for fracture with malunion"
"7195","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S62667K","Nondisplaced fracture of distal phalanx of left little finger, subsequent encounter for fracture with nonunion"
"7196","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S62667P","Nondisplaced fracture of distal phalanx of left little finger, subsequent encounter for fracture with malunion"
"7197","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S62668K","Nondisplaced fracture of distal phalanx of other finger, subsequent encounter for fracture with nonunion"
"7198","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S62668P","Nondisplaced fracture of distal phalanx of other finger, subsequent encounter for fracture with malunion"
"7199","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S62669K","Nondisplaced fracture of distal phalanx of unspecified finger, subsequent encounter for fracture with nonunion"
"7200","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S62669P","Nondisplaced fracture of distal phalanx of unspecified finger, subsequent encounter for fracture with malunion"
"7201","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S6290XK","Unspecified fracture of unspecified wrist and hand, subsequent encounter for fracture with nonunion"
"7202","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S6290XP","Unspecified fracture of unspecified wrist and hand, subsequent encounter for fracture with malunion"
"7203","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S6291XK","Unspecified fracture of right wrist and hand, subsequent encounter for fracture with nonunion"
"7204","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S6291XP","Unspecified fracture of right wrist and hand, subsequent encounter for fracture with malunion"
"7205","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S6292XK","Unspecified fracture of left wrist and hand, subsequent encounter for fracture with nonunion"
"7206","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S6292XP","Unspecified fracture of left wrist and hand, subsequent encounter for fracture with malunion"
"7207","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72001K","Fracture of unspecified part of neck of right femur, subsequent encounter for closed fracture with nonunion"
"7208","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72001M","Fracture of unspecified part of neck of right femur, subsequent encounter for open fracture type I or II with nonunion"
"7209","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72001N","Fracture of unspecified part of neck of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"7210","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72001P","Fracture of unspecified part of neck of right femur, subsequent encounter for closed fracture with malunion"
"7211","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72001Q","Fracture of unspecified part of neck of right femur, subsequent encounter for open fracture type I or II with malunion"
"7212","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72001R","Fracture of unspecified part of neck of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"7213","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72002K","Fracture of unspecified part of neck of left femur, subsequent encounter for closed fracture with nonunion"
"7214","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72002M","Fracture of unspecified part of neck of left femur, subsequent encounter for open fracture type I or II with nonunion"
"7215","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72002N","Fracture of unspecified part of neck of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"7216","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72002P","Fracture of unspecified part of neck of left femur, subsequent encounter for closed fracture with malunion"
"7217","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72002Q","Fracture of unspecified part of neck of left femur, subsequent encounter for open fracture type I or II with malunion"
"7218","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72002R","Fracture of unspecified part of neck of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"7219","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72009K","Fracture of unspecified part of neck of unspecified femur, subsequent encounter for closed fracture with nonunion"
"7220","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72009M","Fracture of unspecified part of neck of unspecified femur, subsequent encounter for open fracture type I or II with nonunion"
"7221","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72009N","Fracture of unspecified part of neck of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"7222","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72009P","Fracture of unspecified part of neck of unspecified femur, subsequent encounter for closed fracture with malunion"
"7223","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72009Q","Fracture of unspecified part of neck of unspecified femur, subsequent encounter for open fracture type I or II with malunion"
"7224","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72009R","Fracture of unspecified part of neck of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"7225","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72011K","Unspecified intracapsular fracture of right femur, subsequent encounter for closed fracture with nonunion"
"7226","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72011M","Unspecified intracapsular fracture of right femur, subsequent encounter for open fracture type I or II with nonunion"
"7227","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72011N","Unspecified intracapsular fracture of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"7228","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72011P","Unspecified intracapsular fracture of right femur, subsequent encounter for closed fracture with malunion"
"7229","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72011Q","Unspecified intracapsular fracture of right femur, subsequent encounter for open fracture type I or II with malunion"
"7230","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72011R","Unspecified intracapsular fracture of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"7231","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72012K","Unspecified intracapsular fracture of left femur, subsequent encounter for closed fracture with nonunion"
"7232","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72012M","Unspecified intracapsular fracture of left femur, subsequent encounter for open fracture type I or II with nonunion"
"7233","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72012N","Unspecified intracapsular fracture of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"7234","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72012P","Unspecified intracapsular fracture of left femur, subsequent encounter for closed fracture with malunion"
"7235","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72012Q","Unspecified intracapsular fracture of left femur, subsequent encounter for open fracture type I or II with malunion"
"7236","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72012R","Unspecified intracapsular fracture of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"7237","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72019K","Unspecified intracapsular fracture of unspecified femur, subsequent encounter for closed fracture with nonunion"
"7238","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72019M","Unspecified intracapsular fracture of unspecified femur, subsequent encounter for open fracture type I or II with nonunion"
"7239","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72019N","Unspecified intracapsular fracture of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"7240","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72019P","Unspecified intracapsular fracture of unspecified femur, subsequent encounter for closed fracture with malunion"
"7241","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72019Q","Unspecified intracapsular fracture of unspecified femur, subsequent encounter for open fracture type I or II with malunion"
"7242","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72019R","Unspecified intracapsular fracture of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"7243","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72021K","Displaced fracture of epiphysis (separation) (upper) of right femur, subsequent encounter for closed fracture with nonunion"
"7244","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72021M","Displaced fracture of epiphysis (separation) (upper) of right femur, subsequent encounter for open fracture type I or II with nonunion"
"7245","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72021N","Displaced fracture of epiphysis (separation) (upper) of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"7246","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72021P","Displaced fracture of epiphysis (separation) (upper) of right femur, subsequent encounter for closed fracture with malunion"
"7247","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72021Q","Displaced fracture of epiphysis (separation) (upper) of right femur, subsequent encounter for open fracture type I or II with malunion"
"7248","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72021R","Displaced fracture of epiphysis (separation) (upper) of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"7249","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72022K","Displaced fracture of epiphysis (separation) (upper) of left femur, subsequent encounter for closed fracture with nonunion"
"7250","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72022M","Displaced fracture of epiphysis (separation) (upper) of left femur, subsequent encounter for open fracture type I or II with nonunion"
"7251","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72022N","Displaced fracture of epiphysis (separation) (upper) of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"7252","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72022P","Displaced fracture of epiphysis (separation) (upper) of left femur, subsequent encounter for closed fracture with malunion"
"7253","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72022Q","Displaced fracture of epiphysis (separation) (upper) of left femur, subsequent encounter for open fracture type I or II with malunion"
"7254","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72022R","Displaced fracture of epiphysis (separation) (upper) of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"7255","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72023K","Displaced fracture of epiphysis (separation) (upper) of unspecified femur, subsequent encounter for closed fracture with nonunion"
"7256","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72023M","Displaced fracture of epiphysis (separation) (upper) of unspecified femur, subsequent encounter for open fracture type I or II with nonunion"
"7257","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S72023N","Displaced fracture of epiphysis (separation) (upper) of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
